@relation movies
@attribute 'MovieId' numeric
@attribute 'Title' string
@attribute 'IsAction' { 0, 1}
@attribute 'IsAdventure' { 0, 1}
@attribute 'IsAnimation' { 0, 1}
@attribute 'IsBiography' { 0, 1}
@attribute 'IsComedy' { 0, 1}
@attribute 'IsCrime' { 0, 1}
@attribute 'IsDrama' { 0, 1}
@attribute 'IsRomance' { 0, 1}
@attribute 'IsFantasy' { 0, 1}
@attribute 'IsHorror' { 0, 1}
@attribute 'IsMistery' { 0, 1}
@attribute 'IsHistory' { 0, 1}
@attribute 'IsFamily' { 0, 1}
@attribute 'IsSport' { 0, 1}
@attribute 'IsWar' { 0, 1}
@attribute 'IsWestern' { 0, 1}
@attribute 'IsSciFi' { 0, 1}
@attribute 'IsThriller' { 0, 1}
@attribute 'Year' numeric
@attribute 'Rating' real
@attribute 'Votes' numeric
@attribute 'CriticScore' numeric
@data
661',Pineapple Express',1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2008,7,267872,64
662',The First Time',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2012,6.9,54027,55
663',Gone Baby Gone',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2007,7.7,206707,72
664',The Heat',1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2013,6.6,140151,60
665',L'avenir',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,7.1,5796,88
666',Anna Karenina',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2012,6.6,75291,63
667',Regression',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2015,5.7,26320,32
668',Ted 2',0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2015,6.3,136323,48
669',Pain & Gain',0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2013,6.5,168875,45
670',Blood Diamond',0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2006,8,422014,64
671',Devil's Knot',0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2013,6.1,15514,42
672',Child 44',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2015,6.5,47703,41
673',The Hurt Locker',0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2008,7.6,352023,94
674',Green Lantern',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,5.6,231907,39
675',War on Everyone',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.9,9285,50
676',The Mist',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,7.2,233346,58
677',Escape Plan',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013,6.7,188004,49
678',"Love, Rosie"',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2014,7.2,80415,44
679',The DUFF',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.5,57874,56
680',The Age of Shadows',1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,7.2,2403,78
681',The Hunger Games: Mockingjay - Part 1',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,6.7,331902,64
682',We Need to Talk About Kevin',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2011,7.5,104953,68
683',Love & Friendship',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2016,6.5,16164,87
684',The Mortal Instruments: City of Bones',1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2013,5.9,112313,33
685',Seven Pounds',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2008,7.7,245144,36
686',The King's Speech',0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,8,534388,88
687',Hunger',0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,7.6,54486,82
688',Jumper',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,6.1,252503,35
689',Toy Story 3',0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,8.3,586669,92
690',Tinker Tailor Soldier Spy',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2011,7.1,157053,85
691',Resident Evil: Retribution',1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2012,5.4,114144,39
692',Dear Zindagi',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2016,7.8,23540,56
693',Genius',0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.5,10708,
694',Pompeii',1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,5.5,90188,39
695',Life of Pi',0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2012,7.9,471109,79
696',Hachi: A Dog's Tale',0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2009,8.1,177602,61
697',10 Years',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2011,6.1,19636,
698',I Origins',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2014,7.3,86271,57
699',Live Free or Die Hard',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,7.2,347567,69
700',The Matchbreaker',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,5.5,1427,44
701',Funny Games',0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2007,6.5,73835,
702',Ted',0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2012,7,494641,62
703',RED',1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,7.1,250012,60
704',Australia',0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2008,6.6,106115,53
705',Faster',1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2010,6.5,83788,44
706',The Neighbor',0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2016,5.8,4754,60
707',The Adjustment Bureau',0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2011,7.1,208632,
708',The Hollars',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2016,6.5,5908,53
709',The Judge',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2014,7.4,146812,48
710',Closed Circuit',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2013,6.2,18437,50
711',Transformers: Revenge of the Fallen',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,6,335757,35
712',La tortue rouge',0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,7.6,11482,86
713',The Book of Life',0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7.3,50388,67
714',Incendies',0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2010,8.2,92863,80
715',The Heartbreak Kid',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,5.8,74664,46
716',Happy Feet',0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2006,6.5,141141,77
717',Entourage',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.6,64557,38
718',The Strangers',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2008,6.2,96718,47
719',Noah',1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,5.8,209700,68
720',Neighbors',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6.4,236500,68
721',Nymphomaniac: Vol. II',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,6.7,65824,60
722',Wild',0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,7.1,95553,76
723',Grown Ups',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6,190385,30
724',Blair Witch',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,5.1,26088,47
725',The Karate Kid',1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2010,6.2,127983,61
726',Dark Shadows',0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2012,6.2,209326,55
727',Friends with Benefits',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2011,6.6,286543,63
728',The Illusionist',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2006,7.6,309934,68
729',The A-Team',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6.8,219116,47
730',The Guest',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,6.7,71069,76
731',The Internship',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,6.3,166342,42
732',Paul',0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,7,201707,57
733',This Beautiful Fantastic',0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2016,6.9,688,51
734',The Da Vinci Code',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,6.6,338280,46
735',Mr. Church',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,7.7,16163,37
736',Hugo',0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2011,7.5,259182,83
737',The Blackcoat's Daughter',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,5.6,4155,68
738',Body of Lies',1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2008,7.1,182305,57
739',Knight of Cups',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2015,5.7,17439,53
740',The Mummy: Tomb of the Dragon Emperor',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,5.2,124554,31
741',The Boss',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.4,29642,40
742',Hands of Stone',1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.6,8998,54
743',El secreto de sus ojos',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2009,8.2,144524,80
744',True Grit',0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2010,7.6,254904,80
745',We Are Your Friends',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2015,6.2,25903,46
746',A Million Ways to Die in the West',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,6.1,144779,44
747',Only for One Night',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,4.6,313,60
748',Rules Don't Apply',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2016,5.7,3731,
749',Ouija: Origin of Evil',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,6.1,30035,65
750',Percy Jackson: Sea of Monsters',0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,5.9,91684,39
751',Fracture',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2007,7.2,148943,68
752',Oculus',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,6.5,92875,61
753',In Bruges',0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2008,7.9,322536,67
754',This Means War',1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2012,6.3,154400,31
755',Lída Baarová',0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,5,353,64
756',The Road',0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009,7.3,187302,
757',Lavender',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,5.2,2083,46
758',Deuces',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.6,256,36
759',Conan the Barbarian',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,5.2,84893,
760',The Fighter',1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,7.8,290056,79
761',August Rush',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,7.5,91229,38
762',Chef',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,7.3,151970,68
763',Eye in the Sky',0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2015,7.3,57826,73
764',Eagle Eye',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,6.6,156158,43
765',The Purge',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2013,5.7,154588,41
766',PK',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2014,8.2,103279,51
767',Ender's Game',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,6.7,194236,
768',Indiana Jones and the Kingdom of the Crystal Skull',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,6.2,351361,65
769',Paper Towns',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2015,6.3,72515,56
770',High-Rise',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,5.7,25928,65
771',Quantum of Solace',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,6.6,347798,58
772',The Assignment',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,4.5,2043,34
773',How to Train Your Dragon',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,8.1,523893,74
774',Lady in the Water',0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2006,5.6,82701,36
775',The Fountain',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2006,7.3,199193,51
776',Cars 2',0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6.2,110490,57
777',31',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,5.1,10871,35
778',Final Girl',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4.7,9026,56
779',Chalk It Up',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4.8,499,
780',The Man Who Knew Infinity',0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,7.2,29912,
781',Unknown',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,6.9,218679,56
782',Self/less',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,6.5,67196,34
783',Mr. Brooks',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2007,7.3,128146,45
784',Tramps',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,6.5,1031,77
785',Before We Go',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2014,6.9,31370,31
786',Captain Phillips',0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2013,7.8,346154,83
787',The Secret Scripture',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.8,378,37
788',Max Steel',1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,4.6,11555,22
789',Hotel Transylvania 2',0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,6.7,69157,44
790',Hancock',1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2008,6.4,366138,49
791',Sisters',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,50241,58
792',The Family',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2013,6.3,92868,42
793',Zack and Miri Make a Porno',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,6.6,154936,56
794',Ma vie de Courgette',0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,7.8,4370,85
795',Man on a Ledge',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2012,6.6,129252,40
796',No Strings Attached',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2011,6.2,178243,50
797',Rescue Dawn',0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,7.3,87887,77
798',Despicable Me 2',0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7.4,304837,62
799',A Walk Among the Tombstones',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2014,6.5,93883,57
800',The World's End',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,7,199813,81
801',Yoga Hosers',0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2016,4.3,7091,23
802',Seven Psychopaths',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,7.2,196652,66
803',Beowulf',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6.2,146566,59
804',Jack Ryan: Shadow Recruit',1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,6.2,103681,57
805',1408',0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2007,6.8,221073,64
806',The Gambler',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2014,6,52537,55
807',Prince of Persia: The Sands of Time',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010,6.6,233148,50
808',The Spectacular Now',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2013,7.1,115751,82
809',A United Kingdom',0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2016,6.8,4771,65
810',USS Indianapolis: Men of Courage',1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,5.2,4964,30
811',Turbo Kid',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.7,19309,60
812',Mama',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,6.2,142560,57
813',Orphan',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2009,7,153448,42
814',To Rome with Love',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2012,6.3,72050,54
815',Fantastic Mr. Fox',0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,7.8,149779,83
816',Inside Man',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2006,7.6,285441,76
817',I.T.',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,5.4,8755,27
818',127 Hours',0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,7.6,294010,82
819',Annabelle',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,5.4,91106,37
820',Wolves at the Door',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,4.6,564,63
821',Suite Française',0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2014,6.9,13711,
822',The Imaginarium of Doctor Parnassus',0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,6.8,130153,65
823',G.I. Joe: The Rise of Cobra',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,5.8,180105,32
824',Christine',0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,7,5855,72
825',Man Down',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,5.8,4779,27
826',Crawlspace',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,5.3,1427,25
827',Shut In',0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2016,4.6,5715,
828',The Warriors Gate',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,5.3,1391,77
829',Grindhouse',1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2007,7.6,160350,
830',Disaster Movie',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1.9,77207,15
831',Rocky Balboa',0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2006,7.2,171356,63
832',Diary of a Wimpy Kid: Dog Days',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2012,6.4,16917,54
833',Jane Eyre',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2011,7.4,67464,76
834',Fool's Gold',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,5.7,62719,29
835',The Dictator',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.4,225394,58
836',The Loft',0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,6.3,38804,24
837',Bacalaureat',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,7.5,5531,84
838',You Don't Mess with the Zohan',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,5.5,163144,54
839',Exposed',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,4.2,8409,23
840',Maudie',0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2016,7.8,346,60
841',Horrible Bosses 2',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2014,6.3,125190,40
842',A Bigger Splash',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,6.4,15232,74
843',Melancholia',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,7.1,137117,80
844',The Princess and the Frog',0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,7.1,95480,73
845',Unstoppable',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,6.8,157499,69
846',Flight',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2012,7.3,276347,76
847',Home',0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.7,77447,55
848',La migliore offerta',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2013,7.8,77986,49
849',Mean Dreams',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,6.3,1066,64
850',42',0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2013,7.5,69659,62
851',21',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2008,6.8,198395,48
852',Begin Again',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,7.4,111875,62
853',Out of the Furnace',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2013,6.8,88829,63
854',Vicky Cristina Barcelona',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2008,7.1,208770,70
855',Kung Fu Panda',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,7.6,329788,73
856',Barbershop: The Next Cut',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,5.9,9993,67
857',Terminator Salvation',1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009,6.6,297093,49
858',Freedom Writers',0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2007,7.5,55648,64
859',The Hills Have Eyes',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,6.4,136642,52
860',Changeling',0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,7.8,206793,63
861',Remember Me',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2010,7.2,119376,40
862',Koe no katachi',0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2016,8.4,2421,80
863',"Alexander and the Terrible, Horrible, No Good, Very Bad Day"',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,6.2,32310,54
864',Locke',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,7.1,100890,81
865',The 9th Life of Louis Drax',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,6.3,6175,41
866',Horns',0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2013,6.5,61060,46
867',Indignation',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2016,6.9,7402,78
868',The Stanford Prison Experiment',0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,6.9,20907,67
869',Diary of a Wimpy Kid: Rodrick Rules',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,6.6,20194,51
870',Mission: Impossible III',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,6.9,270429,66
871',En man som heter Ove',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,7.7,21569,70
872',Dragonball Evolution',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,2.7,59512,45
873',Red Dawn',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,5.4,64584,31
874',One Day',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2011,7,113599,48
875',Life as We Know It',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2010,6.6,101301,39
876',28 Weeks Later',0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2007,7,221858,78
877',Warm Bodies',0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2013,6.9,193579,59
878',Blue Jasmine',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,7.3,160592,78
879',G.I. Joe: Retaliation',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,5.8,152145,41
880',Wrath of the Titans',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012,5.8,159230,37
881',Shin Gojira',1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.9,8365,68
882',Saving Mr. Banks',0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,7.5,125693,65
883',Transcendence',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2014,6.3,184564,42
884',Rio',0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6.9,173919,63
885',Equals',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2015,6.1,16361,43
886',Babel',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,7.5,253417,69
887',The Tree of Life',0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2011,6.8,143517,85
888',The Lucky One',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2012,6.5,82874,39
889',Piranha 3D',0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2010,5.5,75262,53
890',50/50',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2011,7.7,281625,72
891',The Intent',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,3.5,202,59
892',This Is 40',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2012,6.2,108156,
893',Real Steel',1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2011,7.1,264480,56
894',Sex and the City',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2008,5.5,102547,53
